-1	-1	0	
-1	-1	0	
-0.924267	-1.02943	-0.0582956	
-0.838017	-1.07987	-0.0624078	
-1.00444	-0.933985	0.0749815	
-0.930206	-0.90101	0.133304	
-1.09503	-0.932941	0.117321	
-1.18953	-0.911838	0.0923417	
-0.74463	-1.04412	-0.0634182	
-1.28489	-0.940461	0.0829136	
-0.850845	-0.847167	0.161636	
-0.675259	-1.09556	-0.113827	
-0.799566	-0.762813	0.145666	
-1.08912	-0.993868	0.196397	
-0.741136	-0.709627	0.206962	
-1.37057	-0.991425	0.0906605	
-0.607284	-1.15251	-0.0676015	
-0.683728	-1.06383	-0.208278	
-1.42898	-0.910698	0.0822046	
-0.652271	-0.697808	0.251271	
-0.699123	-1.0724	-0.306713	
-0.624713	-0.604253	0.229178	
-0.565561	-1.20351	0.00761644	
-0.636861	-0.689364	0.349715	
-0.611652	-0.505847	0.217112	
-1.47101	-0.845933	0.145762	
-0.655189	-1.07159	-0.396542	
-0.548525	-0.431778	0.194116	
-0.685533	-1.09896	-0.487813	
-0.478082	-0.364694	0.217301	
-0.407639	-0.29761	0.240485	
-0.337197	-0.230526	0.26367	
-0.266754	-0.163442	0.286855	
-0.196311	-0.0963578	0.31004	
-0.125868	-0.0292737	0.333225	
-0.0554254	0.0378104	0.35641	
0.0150174	0.104894	0.379595	
0.0854602	0.171978	0.40278	
0.155903	0.239063	0.425964	
0.226346	0.306147	0.449149	
0.296789	0.373231	0.472334	
0.367231	0.440315	0.495519	
0.437674	0.507399	0.518704	
0.508117	0.574483	0.541889	
0.57856	0.641567	0.565074	
0.649003	0.708651	0.588259	
0.581283	0.674152	0.523268	
-0.51136	-1.28713	0.0160385	
0.568681	0.761068	0.616559	
0.582936	0.852146	0.577808	
-1.53805	-0.841224	0.219816	
0.551081	0.944092	0.554759	
-1.5498	-0.777524	0.296	
0.628822	1.00583	0.542716	
-1.6455	-0.798095	0.316493	
-1.68108	-0.883723	0.353932	
-0.000253774	0.219771	0.38357	
0.618263	1.10383	0.559542	
-0.409015	-0.413976	0.164376	
0.575497	1.1689	0.496791	
0.709521	1.13418	0.586943	
0.718477	0.642761	0.6171	
0.790256	1.18612	0.614955	
0.87099	1.23805	0.642967	
0.951725	1.28999	0.670979	
1.03246	1.34192	0.698992	
1.11319	1.39386	0.727004	
1.19393	1.4458	0.755016	
1.27466	1.49773	0.783028	
1.3554	1.54967	0.81104	
1.43613	1.6016	0.839053	
1.51687	1.65354	0.867065	
1.5976	1.70547	0.895077	
1.67833	1.75741	0.923089	
1.75907	1.80934	0.951102	
1.8398	1.86128	0.979114	
