0.243596	0.711292	0.35303	
0.240326	0.712398	0.353694	
0.237053	0.713487	0.354356	
0.233777	0.714556	0.355015	
0.2305	0.715608	0.355672	
0.227221	0.716641	0.356326	
0.22394	0.717656	0.356978	
0.220657	0.718653	0.357627	
0.217373	0.719632	0.358274	
0.214087	0.720592	0.358919	
0.2108	0.721535	0.35956	
0.207511	0.722459	0.360199	
0.204221	0.723365	0.360836	
0.20093	0.724253	0.36147	
0.197637	0.725123	0.362101	
0.194344	0.725975	0.362729	
0.19105	0.726809	0.363354	
0.187755	0.727625	0.363977	
0.184459	0.728423	0.364597	
0.181163	0.729203	0.365214	
0.177866	0.729966	0.365828	
0.174569	0.73071	0.36644	
0.171272	0.731437	0.367048	
0.167974	0.732146	0.367653	
0.164676	0.732838	0.368256	
0.161378	0.733511	0.368855	
0.158079	0.734167	0.369452	
0.154781	0.734806	0.370045	
0.151483	0.735426	0.370635	
0.148186	0.73603	0.371222	
0.144888	0.736615	0.371806	
0.141591	0.737184	0.372387	
0.138295	0.737735	0.372964	
0.134999	0.738268	0.373538	
0.131704	0.738784	0.374109	
0.128409	0.739283	0.374677	
0.125116	0.739764	0.375241	
0.121823	0.740228	0.375803	
0.118531	0.740675	0.37636	
0.11524	0.741105	0.376915	
0.11195	0.741518	0.377466	
0.108662	0.741914	0.378013	
0.105375	0.742292	0.378557	
0.102089	0.742654	0.379098	
0.0988043	0.742998	0.379635	
0.0955213	0.743326	0.380168	
0.0922399	0.743637	0.380698	
0.0889601	0.743931	0.381224	
0.0856821	0.744208	0.381747	
0.0824058	0.744468	0.382266	
0.0791314	0.744712	0.382782	
0.0758589	0.744938	0.383293	
0.0725884	0.745149	0.383802	
0.0693199	0.745342	0.384306	
0.0660536	0.745519	0.384807	
0.0627894	0.74568	0.385304	
0.0595276	0.745824	0.385797	
0.056268	0.745952	0.386286	
0.0530109	0.746063	0.386772	
0.0497562	0.746158	0.387253	
0.046504	0.746236	0.387731	
0.0432545	0.746299	0.388205	
0.0400075	0.746345	0.388675	
0.0367633	0.746375	0.389141	
0.0335219	0.746388	0.389603	
0.0302833	0.746386	0.390061	
0.0273289	0.746368	0.390489	
0.0249006	0.746341	0.390862	
0.0229391	0.74631	0.391183	
0.0213856	0.746279	0.391456	
0.0201815	0.746251	0.391682	
0.0192681	0.746227	0.391865	
0.0185874	0.746207	0.392006	
0.0180809	0.746193	0.392107	
0.0176907	0.746183	0.392171	
0.0173585	0.746177	0.392198	
0.0170263	0.746176	0.39219	
0.0166362	0.746177	0.39215	
0.01613	0.74618	0.392079	
0.0154497	0.746185	0.391979	
0.0145374	0.746189	0.391851	
0.0133352	0.746192	0.391696	
0.0117854	0.746189	0.391517	
0.00983022	0.746178	0.391314	
0.00741233	0.746153	0.391088	
0.00447458	0.746109	0.390839	
0.00125907	0.746043	0.390578	
-0.00195413	0.745963	0.390314	
-0.00516498	0.745867	0.390047	
-0.00837341	0.745756	0.389776	
-0.0115794	0.74563	0.389503	
-0.0147828	0.745489	0.389227	
-0.0179836	0.745333	0.388947	
-0.0211818	0.745161	0.388665	
-0.0243772	0.744975	0.388379	
-0.0275699	0.744773	0.388091	
-0.0307598	0.744556	0.387799	
-0.0339468	0.744325	0.387504	
-0.0371309	0.744078	0.387206	
-0.040312	0.743816	0.386905	
-0.04349	0.74354	0.386601	
-0.046665	0.743248	0.386294	
-0.0498368	0.742942	0.385984	
-0.0530053	0.74262	0.38567	
-0.0561706	0.742284	0.385354	
-0.0593326	0.741933	0.385034	
-0.0624912	0.741567	0.384711	
-0.0656464	0.741186	0.384385	
-0.068798	0.74079	0.384056	
-0.0719462	0.74038	0.383724	
-0.0750907	0.739955	0.383388	
-0.0782316	0.739515	0.38305	
-0.0813687	0.739061	0.382708	
-0.0845021	0.738592	0.382363	
-0.0876317	0.738108	0.382015	
-0.0907574	0.737609	0.381664	
-0.0938792	0.737096	0.381309	
-0.096997	0.736569	0.380952	
-0.100111	0.736027	0.380591	
-0.10322	0.73547	0.380227	
-0.106326	0.734899	0.37986	
-0.109427	0.734313	0.37949	
-0.112524	0.733713	0.379116	
-0.115617	0.733098	0.37874	
-0.118706	0.732469	0.37836	
-0.12179	0.731826	0.377977	
-0.124869	0.731168	0.37759	
-0.127944	0.730496	0.377201	
-0.131015	0.729809	0.376808	
-0.134081	0.729108	0.376412	
-0.137142	0.728393	0.376013	
-0.140198	0.727664	0.375611	
-0.14325	0.72692	0.375206	
-0.146297	0.726162	0.374797	
-0.149339	0.72539	0.374385	
-0.152376	0.724604	0.37397	
-0.155408	0.723804	0.373552	
-0.158435	0.722989	0.37313	
-0.161457	0.722161	0.372706	
-0.164474	0.721318	0.372278	
-0.167485	0.720461	0.371847	
-0.170491	0.71959	0.371413	
-0.173231	0.718782	0.371019	
-0.175481	0.718108	0.370703	
-0.177297	0.717555	0.370456	
-0.178734	0.717113	0.370268	
-0.179847	0.716766	0.370129	
-0.180691	0.716501	0.370027	
-0.18132	0.716303	0.369954	
-0.181788	0.716155	0.369897	
-0.182148	0.716042	0.369847	
-0.182456	0.715947	0.369793	
-0.182764	0.715854	0.369724	
-0.183127	0.715746	0.369629	
-0.183598	0.715607	0.369498	
-0.18423	0.71542	0.369319	
-0.185078	0.715168	0.369082	
-0.186195	0.714833	0.368776	
-0.187633	0.714396	0.368389	
-0.189446	0.71384	0.36791	
-0.191686	0.713142	0.367327	
-0.194404	0.71228	0.366629	
-0.197376	0.711322	0.365867	
-0.200342	0.71035	0.365102	
-0.203303	0.709363	0.364333	
-0.206257	0.708362	0.363561	
-0.209206	0.707347	0.362786	
-0.212149	0.706317	0.362008	
-0.215087	0.705273	0.361227	
-0.218018	0.704214	0.360442	
-0.220943	0.703142	0.359654	
-0.223862	0.702055	0.358863	
-0.226775	0.700954	0.358068	
-0.229682	0.699838	0.357271	
-0.232583	0.698709	0.35647	
-0.235477	0.697565	0.355666	
-0.238365	0.696407	0.354859	
-0.241247	0.695235	0.354048	
-0.244122	0.694049	0.353235	
-0.24699	0.692849	0.352418	
-0.249852	0.691634	0.351598	
-0.252707	0.690406	0.350775	
-0.255555	0.689164	0.349949	
-0.258397	0.687907	0.34912	
-0.261232	0.686637	0.348287	
-0.264059	0.685353	0.347452	
-0.26688	0.684055	0.346613	
-0.269694	0.682742	0.345772	
-0.272501	0.681416	0.344927	
-0.2753	0.680077	0.344079	
-0.278092	0.678723	0.343228	
-0.280877	0.677356	0.342374	
-0.283655	0.675974	0.341517	
-0.286425	0.674579	0.340657	
-0.289187	0.673171	0.339794	
-0.291943	0.671748	0.338928	
-0.29469	0.670312	0.338059	
-0.29743	0.668862	0.337186	
-0.300162	0.667399	0.336311	
-0.302886	0.665922	0.335433	
-0.305603	0.664431	0.334552	
-0.308311	0.662927	0.333668	
-0.311012	0.661409	0.332782	
-0.313704	0.659878	0.331892	
-0.316388	0.658333	0.330999	
-0.319064	0.656775	0.330103	
-0.321732	0.655204	0.329205	
-0.324392	0.653619	0.328304	
-0.327043	0.652021	0.327399	
-0.329686	0.650409	0.326492	
-0.33232	0.648784	0.325583	
-0.334946	0.647146	0.32467	
-0.337563	0.645495	0.323754	
-0.340172	0.64383	0.322836	
-0.342771	0.642152	0.321915	
-0.345362	0.640461	0.320991	
-0.347944	0.638757	0.320065	
-0.350517	0.63704	0.319135	
-0.353081	0.63531	0.318203	
-0.355636	0.633567	0.317269	
-0.358182	0.631811	0.316331	
-0.360719	0.630041	0.315391	
-0.363246	0.628259	0.314448	
-0.365764	0.626464	0.313503	
-0.368273	0.624656	0.312555	
-0.370772	0.622836	0.311605	
-0.373196	0.621051	0.310677	
-0.375482	0.61935	0.309796	
-0.377635	0.617733	0.308962	
-0.379659	0.616199	0.308173	
-0.381559	0.614746	0.307429	
-0.383339	0.613375	0.306728	
-0.385003	0.612082	0.30607	
-0.386555	0.610868	0.305453	
-0.388	0.609731	0.304877	
-0.389342	0.608669	0.30434	
-0.390584	0.607679	0.303841	
-0.39173	0.606762	0.303379	
-0.392783	0.605914	0.302953	
-0.393749	0.605134	0.302561	
-0.394629	0.604419	0.302203	
-0.395429	0.603768	0.301877	
-0.396151	0.603178	0.301582	
-0.396798	0.602647	0.301317	
-0.397375	0.602173	0.301081	
-0.397884	0.601753	0.300872	
-0.39833	0.601386	0.300689	
-0.398715	0.601067	0.30053	
-0.399042	0.600796	0.300395	
-0.399315	0.600569	0.300283	
-0.399538	0.600384	0.300191	
-0.399713	0.600239	0.300119	
-0.399843	0.600131	0.300065	
-0.399932	0.600056	0.300028	
-0.399984	0.600014	0.300007	
-0.4	0.6	0.3	
