0.328942	0.588242	0.415739	
0.328951	0.588234	0.415739	
0.328974	0.588212	0.415737	
0.329008	0.588182	0.415734	
0.329047	0.588147	0.415731	
0.329087	0.58811	0.415728	
0.329125	0.588076	0.415725	
0.329154	0.588049	0.415723	
0.329172	0.588033	0.415722	
0.329173	0.588032	0.415722	
0.329153	0.58805	0.415723	
0.329108	0.588091	0.415727	
0.329033	0.588159	0.415732	
0.328924	0.588258	0.415741	
0.328777	0.588392	0.415752	
0.328586	0.588565	0.415767	
0.328347	0.588781	0.415785	
0.328057	0.589043	0.415807	
0.327709	0.589357	0.415834	
0.327299	0.589726	0.415866	
0.326823	0.590153	0.415903	
0.326276	0.590642	0.415946	
0.325653	0.591198	0.415996	
0.324948	0.591824	0.416052	
0.324157	0.592524	0.416115	
0.323275	0.5933	0.416187	
0.322294	0.594158	0.416268	
0.321212	0.5951	0.416358	
0.32002	0.596129	0.416458	
0.318714	0.59725	0.416569	
0.317286	0.598464	0.416692	
0.315792	0.599725	0.416823	
0.31429	0.600981	0.416957	
0.312779	0.602234	0.417093	
0.311261	0.603482	0.417232	
0.309733	0.604727	0.417374	
0.308198	0.605967	0.417518	
0.306655	0.607203	0.417666	
0.305103	0.608434	0.417815	
0.303543	0.609662	0.417968	
0.301974	0.610884	0.418123	
0.300397	0.612103	0.418281	
0.298813	0.613317	0.418442	
0.297219	0.614527	0.418605	
0.295618	0.615732	0.418772	
0.294008	0.616932	0.418941	
0.29239	0.618128	0.419112	
0.290764	0.619319	0.419287	
0.289129	0.620505	0.419464	
0.287486	0.621687	0.419644	
0.285835	0.622863	0.419827	
0.284176	0.624035	0.420013	
0.282508	0.625202	0.420202	
0.280832	0.626364	0.420393	
0.279148	0.627521	0.420587	
0.277456	0.628673	0.420784	
0.275755	0.629819	0.420984	
0.274046	0.630961	0.421187	
0.272329	0.632097	0.421393	
0.270603	0.633228	0.421601	
0.26887	0.634354	0.421812	
0.267128	0.635474	0.422026	
0.265377	0.636589	0.422243	
0.263619	0.637698	0.422463	
0.261852	0.638802	0.422686	
0.260077	0.6399	0.422912	
0.258294	0.640993	0.42314	
0.256502	0.64208	0.423372	
0.254703	0.643161	0.423606	
0.252895	0.644237	0.423843	
0.251079	0.645306	0.424083	
0.249254	0.64637	0.424326	
0.247422	0.647428	0.424572	
0.245581	0.64848	0.424821	
0.243732	0.649525	0.425073	
0.241875	0.650565	0.425328	
0.24001	0.651599	0.425585	
0.238137	0.652626	0.425846	
0.236255	0.653647	0.426109	
0.234365	0.654662	0.426376	
0.232467	0.65567	0.426645	
0.230561	0.656672	0.426917	
0.228647	0.657668	0.427193	
0.226725	0.658657	0.427471	
0.224795	0.659639	0.427752	
0.222856	0.660615	0.428036	
0.220909	0.661584	0.428323	
0.218955	0.662546	0.428613	
0.216992	0.663502	0.428906	
0.215021	0.66445	0.429202	
0.213042	0.665392	0.4295	
0.211056	0.666327	0.429802	
0.209061	0.667255	0.430107	
0.207058	0.668175	0.430414	
0.205047	0.669089	0.430725	
0.203028	0.669995	0.431038	
0.201001	0.670895	0.431355	
0.198966	0.671787	0.431674	
0.196924	0.672671	0.431997	
0.194873	0.673548	0.432322	
0.192814	0.674418	0.43265	
0.190748	0.67528	0.432982	
0.188673	0.676135	0.433316	
0.186591	0.676981	0.433653	
0.184501	0.677821	0.433993	
0.182403	0.678652	0.434336	
0.180297	0.679476	0.434682	
0.178184	0.680292	0.435031	
0.176062	0.681099	0.435383	
0.173933	0.681899	0.435737	
0.171796	0.682691	0.436095	
0.169651	0.683475	0.436456	
0.167499	0.684251	0.436819	
0.165339	0.685018	0.437186	
0.163171	0.685777	0.437555	
0.160996	0.686528	0.437927	
0.158813	0.68727	0.438303	
0.156622	0.688004	0.438681	
0.154424	0.68873	0.439062	
0.152219	0.689446	0.439446	
0.150005	0.690155	0.439833	
0.147784	0.690854	0.440222	
0.145556	0.691545	0.440615	
0.14332	0.692227	0.441011	
0.141077	0.6929	0.441409	
0.138827	0.693564	0.44181	
0.136568	0.694219	0.442215	
0.134303	0.694866	0.442622	
0.13203	0.695503	0.443032	
0.12975	0.696131	0.443444	
0.127463	0.696749	0.44386	
0.125168	0.697359	0.444279	
0.122866	0.697959	0.4447	
0.120557	0.698549	0.445124	
0.118241	0.69913	0.445551	
0.115917	0.699702	0.445981	
0.113587	0.700264	0.446414	
0.111249	0.700817	0.446849	
0.108904	0.701359	0.447288	
0.106553	0.701892	0.447729	
0.104194	0.702415	0.448173	
0.101828	0.702928	0.448619	
0.0994556	0.703432	0.449069	
0.097076	0.703925	0.449521	
0.0946896	0.704408	0.449976	
0.0922963	0.704881	0.450434	
0.0898963	0.705344	0.450894	
0.0874894	0.705796	0.451358	
0.0850759	0.706239	0.451824	
0.0826556	0.706671	0.452292	
0.0802287	0.707092	0.452764	
0.0777952	0.707503	0.453238	
